image_id,red_median,red_iqr,green_iqr,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_InterquartileRange,original_firstorder_Range,original_glcm_Autocorrelation,original_gldm_LargeDependenceEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_ngtdm_Strength,mel_keratosis,neither
ISIC_0013423,176,6,10,141.0,152.0,6.0,106.0,1.918925528265186,4.931623931623932,1.739368070666301,1.4198781279375086,2.7507798220069914,0.1918127429089897,0,1
ISIC_0013424,189,11,17,120.0,133.0,8.0,34.0,2.7942992944972698,4.872291245304825,2.2884580331779047,1.5874489019057547,2.618043028350906,0.0117279124315871,0,1
ISIC_0013425,215,22,33,127.0,140.0,6.5,36.0,3.855384729649436,6.676511954992968,6.879905279380036,1.8345519380246715,2.3600700079535244,0.1846153846153846,0,1
ISIC_0013427,185,16,24,157.0,169.0,6.0,120.0,24.924865279226527,7.735870173475098,33.95647457815035,1.3591452978311311,2.614744534750392,1.522988499197075,1,0
ISIC_0013428,189,8,23,141.0,150.0,4.0,22.0,1.3955631357494584,7.241767764298093,15.131142763451829,14.682749001834862,3.40376442624859,0.0157687253613666,0,1
ISIC_0013429,197,32,42,119.0,134.0,7.0,44.0,7.520705128205128,7.135151155898044,9.535209988715296,1.430848376928227,3.238620486624847,0.1007586717698007,1,0
ISIC_0013430,186,47,58,133.0,143.0,5.0,46.0,3.9719135802469134,7.823812387251954,38.59234656605548,9.857955956435683,2.3209448665354047,1.0,0,1
ISIC_0013432,170,48,56,127.0,142.0,8.0,64.0,3.8877427765021046,6.771034482758621,6.35252131248218,1.717250681242818,2.865614017922117,0.3784399062604621,0,1
ISIC_0013433,158,51,33,118.0,137.0,10.0,39.0,3.330365866029903,7.083557951482479,8.505928537804857,3.6477039482876297,3.171121723033846,0.0574162679425837,0,1
ISIC_0013434,223,15,36,124.0,128.0,3.0,13.0,3.1666451064722696,4.369837148926127,1.397416969088439,0.5996191902643645,2.352390851887236,0.0033428046130703,0,1
ISIC_0013437,216,7,24,125.0,136.0,6.0,47.0,8.405901939875108,7.349152542372881,17.521156341575306,1.9800065867773933,3.133382679917586,0.099750223015165,0,1
ISIC_0013438,175,11,22,125.0,148.0,12.0,46.0,3.992508522425721,7.157585917854149,12.361163921146852,3.288277623704152,3.1641675121904607,0.1368663481961929,0,1
ISIC_0013443,171,22,31,137.0,169.0,8.0,144.0,33.61498240988958,5.2517652787923055,1.744647322299774,0.0694563760422888,2.8260749659851268,0.7146612060889218,1,0
ISIC_0013456,216,38,55,136.0,141.0,2.0,13.0,1.0,5.566507177033492,1.537580364522741,1.537580364522741,1.90692886477274,0.0,0,1
ISIC_0013458,205,33,36,116.0,130.0,6.0,68.0,13.192456077845318,7.049689440993789,7.556854109523917,0.629998176701478,3.554180220887271,0.3207499099510661,1,0
ISIC_0013461,166,10,13,119.0,134.0,7.0,100.0,13.446474960042307,4.954220314735336,1.553132406868038,0.1373096202504737,2.883016672729811,0.1496586945945456,0,1
ISIC_0013474,165,18,21,143.0,148.0,3.0,35.0,1.0553273984958604,5.2327966033805975,1.5160934976676117,1.4934023860339227,2.007720203779852,0.0190325138778747,1,0
ISIC_0013480,191,67,90,117.0,128.0,6.0,44.0,6.392928962877059,6.633004926108375,7.969489947586482,1.6645046165883433,3.483857189233743,0.0777230432402846,0,1
ISIC_0013486,198,19,49,151.5,166.0,7.0,35.0,3.7451420060617022,6.350961538461538,7.197470074314473,1.9296737644631008,2.385646494604203,0.1935483870967742,0,1
ISIC_0013487,212,51,79,156.0,165.0,5.0,21.0,4.0,4.924390243902439,1.4747505828766485,0.3692112225812703,1.7584216613076415,0.0,0,1
ISIC_0013488,180,19,38,156.0,176.0,9.0,75.0,9.808581438164698,4.879390324718356,2.3222617347803127,0.2627718722792102,2.6456850599603974,0.1340278502387132,0,1
ISIC_0013489,153,30,41,114.8,143.0,13.0,96.0,14.298367023053792,6.290953545232274,4.562413113444334,0.3279447157293815,3.389230885840757,0.773445686342997,0,1
ISIC_0013490,166,21,36,120.0,131.0,6.0,49.0,2.826404338681387,5.926778242677824,3.970252741583261,2.4377689742658664,3.104134313714248,0.0210526315789473,1,0
ISIC_0013492,230,26,64,160.0,171.0,5.0,34.0,4.033095519592447,7.298387096774194,12.754110316620189,3.193443846126368,2.630756619003676,0.2165001427347987,0,1
ISIC_0013493,217,10,23,146.0,152.0,3.0,77.0,12.4498246239555,4.610485933503837,1.43707810475986,0.1258246452715806,2.6646411254586075,0.0123391522827976,1,0
ISIC_0013494,224,17,29,134.0,150.0,10.0,28.0,1.416834517474935,7.334975369458128,9.87650015239062,9.5011111784259,3.1622716070522108,0.0544217687074829,0,1
ISIC_0013495,198,41,46,130.0,152.0,12.0,39.0,5.35595275829265,7.565872020075282,40.69643457195905,10.116089866732278,3.410349494166156,0.0774384084722039,0,1
ISIC_0013497,228,19,19,156.0,172.0,10.0,37.0,4.130502828091856,7.480891719745223,17.277868181425653,4.2971744156098906,2.73502171978932,0.1866784117089036,1,0
ISIC_0013498,220,36,60,154.0,168.0,7.0,38.0,3.869179462028861,7.577319587628866,16.383834522121628,4.1915561107304,2.840209929772131,0.1428571428571428,0,1
ISIC_0013499,215,14,32,149.0,164.0,9.0,37.0,3.6330879766260176,7.402180496668685,30.542382452707056,8.431769600392023,2.791788897021708,0.0714285714285714,1,0
ISIC_0013500,188,18,31,133.0,167.0,15.0,58.0,7.531965102406044,6.850448654037886,9.545233138669053,1.2171584642233235,3.2888987861827856,0.1734493997000594,1,0
ISIC_0013516,175,3,12,132.0,144.0,7.0,45.0,3.990638232685195,5.098636728147554,1.8830171333156025,0.4865262424741587,2.0512641085597365,0.1597680587255567,0,1
ISIC_0013517,234,14,34,116.0,125.0,5.0,20.0,1.6012708052181737,7.006410256410256,15.70111030394694,15.553342424173698,2.6699473477259605,0.1263157894736842,0,1
ISIC_0013523,204,58,81,115.0,130.0,7.0,34.0,1.9277362376102525,6.331664580725907,4.58707169013532,3.758294152704544,3.1593093810905084,0.0245901639344262,0,1
ISIC_0013525,204,32,54,110.0,124.0,7.0,43.0,4.398421274139243,6.814521049420378,16.60479634849249,4.142841834132652,3.0448729203034306,0.0362334543727315,1,0
ISIC_0013526,216,65,108,157.0,163.0,2.0,17.0,1.0,4.898139079333986,1.4768820989741904,1.4768820989741904,1.704431225112928,0.0,0,1
ISIC_0013530,221,10,21,194.0,210.0,8.0,165.0,44.11769782965524,4.709059233449477,1.5108929256185486,0.0416382578908279,2.714738961366344,0.4258600185573209,1,0
ISIC_0013552,185,31,18,86.0,123.0,7.0,95.0,8.390649862284706,5.211365902293121,1.5054389657066236,0.265273165088367,2.835485236326817,0.2345492071908255,0,1
ISIC_0013553,223,22,43,136.0,147.0,5.0,73.0,8.93219133006799,7.3510054844606945,21.23925762431305,2.3867967754848163,2.373313368764536,1.2156002437538085,0,1
ISIC_0013554,173,44,42,100.0,119.0,9.0,42.0,3.721793680974781,7.976190476190476,32.021766457042915,8.502149513391307,3.23494168682102,0.3115415657788539,0,1
ISIC_0013558,118,85,51,145.0,162.0,10.0,85.0,13.942275140304089,5.444771723122239,1.6517515496557302,0.1548599675579656,2.6970490189831344,0.2852479768234559,0,1
ISIC_0013559,225,15,49,158.0,173.0,8.0,37.0,4.259277861545904,6.644278606965174,9.481936892169328,2.392745075677906,2.782276710086776,0.1665894131825345,0,1
ISIC_0013567,177,2,8,130.0,141.0,6.0,32.0,3.958340939576878,5.080949811117107,1.524801958567764,0.3967174545428775,1.9302695113457773,0.3393416082029142,1,0
ISIC_0013568,170,69,72,107.0,138.0,16.0,61.0,7.052423623496922,6.6297640653357535,6.256567143901506,1.752565875167616,3.1341157179365515,0.3015920420868845,0,1
ISIC_0013572,215,8,18,142.0,152.0,5.0,49.0,5.360580438182478,6.344057193923145,6.997790909968256,1.560732549341049,3.236196247659484,0.0373848871307956,1,0
ISIC_0013573,229,13,27,120.0,128.0,4.0,35.0,2.3450657332185454,4.812677215768773,1.454806529845832,0.949928605758499,2.6781754613389657,0.0023588150885538,1,0
ISIC_0013578,208,7,25,127.4,149.0,9.0,58.0,8.998822931047108,7.800890868596882,27.198306195810165,3.1049155369780586,3.41854057482276,0.2459644429071118,1,0
ISIC_0013579,219,6,13,150.0,162.0,7.0,34.0,3.697359141097533,7.531746031746032,16.705686526856546,4.890130403090311,2.671882245778398,0.0851063829787234,1,0
ISIC_0013580,158,10,20,116.0,130.0,7.0,31.0,2.3545964967535618,6.876819708846584,11.35902184628338,7.000973085473291,3.413385731748612,0.0227920227920227,1,0
ISIC_0013581,211,6,16,125.0,138.0,5.0,29.0,3.707892569695715,7.974169741697417,48.63633380980087,13.087434646847914,2.7725669516347287,0.1818181818181818,1,0
ISIC_0013584,181,8,17,121.0,144.0,13.0,118.0,23.54768215107347,5.724886877828054,6.849306906800972,0.2847356905895058,2.6268491980662683,0.4689943511583516,1,0
ISIC_0013585,163,5,13,135.0,147.0,7.0,116.0,25.217509883119305,7.419886517157525,17.367334857176207,0.7053026553562538,2.7121391367100545,1.151627726567921,1,0
ISIC_0013592,200,38,40,97.3,129.0,15.0,53.0,5.382072371907659,6.809523809523809,14.881852855668088,3.962154291789065,3.649457385770652,0.2253061224489796,0,1
ISIC_0013594,217,25,33,205.0,218.0,7.0,46.0,3.953213651077049,7.200333889816361,15.28462149072232,3.856598683964886,2.625528481011547,0.0642410891003906,1,0
ISIC_0013595,231,29,47,187.0,193.0,3.0,14.0,1.0,4.784671532846716,1.4595445353029763,1.4595445353029763,1.7142802157844717,0.0,0,1
ISIC_0013596,167,34,56,112.0,126.0,7.0,43.0,4.550130784182315,4.972758229284904,1.566026898356656,0.3752736191338275,2.452940461220066,0.1236799379301426,0,1
ISIC_0013597,225,22,41,127.0,137.0,5.0,38.0,3.837826797385621,6.563758389261745,8.021569726843603,2.0592680434363,2.4030787321660485,0.2068965517241379,0,1
ISIC_0013599,238,14,45,182.8,190.0,4.0,21.0,3.975,7.445269016697588,30.997356228863104,7.751263476504596,2.214201140894068,1.0,0,1
ISIC_0013601,227,4,13,191.0,204.0,7.0,24.0,2.028288300439089,6.611197511664074,5.2569259559541575,3.576750410285532,3.119204600595982,0.2033898305084746,0,1
ISIC_0013603,237,25,59,149.0,172.0,11.0,50.0,3.842125174187741,7.267241379310345,32.77384971306318,8.616368662523907,2.8720669395343217,0.4972776769509981,0,1
ISIC_0013606,211,19,35,144.0,164.0,10.0,65.0,7.805954707874759,7.882051282051282,22.216337818881065,2.8525126212561425,3.605694853443708,0.2314285714285713,1,0
ISIC_0013610,116,90,67,112.0,126.0,6.0,62.0,4.629678859629734,6.697936210131332,5.12300893462298,1.2444664976015851,3.034709472666939,0.0861825405584372,1,0
ISIC_0013618,198,6,21,129.0,136.0,3.0,136.0,35.20207410058245,5.359012422845535,1.530756792385607,0.0476510855188555,2.196382636472594,0.3536897336040633,1,0
ISIC_0013621,210,5,18,155.0,171.0,8.0,158.0,35.85870442231584,7.4806598407281,20.512774878254888,0.5747882192213486,3.139157974873164,1.6880034129692831,1,0
ISIC_0013625,191,13,27,119.0,127.0,4.0,41.0,5.366606372527293,6.78060413354531,9.251962269747455,1.8444758822126608,3.384955805891941,0.0440733237808192,1,0
ISIC_0013626,209,20,39,167.0,184.0,9.0,44.0,7.064437354385334,7.106679481018741,9.88415581428486,1.8114222835073928,3.413920870462324,0.0981899727695018,1,0
ISIC_0013634,195,6,21,143.0,154.0,5.0,118.0,30.41223207944981,5.086743445234012,2.133512636960993,0.0750301914057509,2.7737379360436014,0.1973268228297164,1,0
ISIC_0013635,181,9,17,123.0,140.0,8.0,56.0,3.65885039501885,7.28041237113402,11.472829871204588,3.289484242183033,3.0490235751636847,0.1969000072092855,1,0
ISIC_0013639,223,26,57,148.0,164.0,10.0,53.0,8.361232512113833,6.943589743589744,10.43984606594946,1.3836868525658037,2.5573780619293283,0.5010395010395011,1,0
ISIC_0013643,215,24,30,123.0,132.0,4.0,19.0,3.4891083755476706,7.174887892376682,9.541537461749805,3.0587061659639674,3.048242509977892,0.0560747663551401,0,1
ISIC_0013652,172,8,27,120.0,131.0,5.0,39.0,7.051888094990857,4.643324937027708,1.4940996840286322,0.2413630462003431,2.5529192092018005,0.0271974176333737,1,0
ISIC_0013656,189,31,46,122.0,139.0,8.0,49.0,8.315544282014585,7.838624338624339,30.269735870377687,3.4811075414578063,2.9342048173393227,0.655328798185941,0,1
ISIC_0013664,216,8,23,130.0,135.0,3.0,26.0,3.9991378863977634,5.34933364783583,1.5303643910129896,0.382796077751514,1.861828037853688,1.2000000000000002,0,1
ISIC_0013667,175,8,29,151.0,163.0,6.0,30.0,3.766201585574568,7.314007183170856,12.159496169432842,3.2087575795114622,2.87279714614733,0.0439560439560439,1,0
ISIC_0013670,178,83,63,142.0,151.0,5.0,30.0,1.5627530572463535,4.874418604651162,1.4716517440488706,1.244782333586309,2.431173115766655,0.0214861235452103,0,1
ISIC_0013671,160,6,22,120.0,131.0,5.0,137.0,32.448889594604694,6.029821073558648,4.5305824520253895,0.2306078733635148,3.598916110851441,0.2333986623991277,1,0
ISIC_0013672,207,7,34,128.0,137.0,5.0,91.0,15.807372356465764,5.3898949251061925,2.372808942346177,0.1514448989926193,2.124002026978168,0.5476212684495494,1,0
ISIC_0013674,182,16,31,155.0,170.0,8.0,125.0,24.74845527621936,5.083049147442327,1.663231847038032,0.072684698021169,2.1291928215228,0.5619018565129351,1,0
ISIC_0013675,223,12,26,157.0,163.0,3.0,118.0,24.2776745919384,6.92147806004619,9.20672752387286,0.3979384936592611,2.447873030942773,5.958429561200924,0,1
ISIC_0013676,119,63,33,103.0,122.0,8.0,92.0,15.846199370478598,6.623595505617978,9.546089188103911,0.6474657156151888,3.0643882852013147,0.4015273116396711,0,1
ISIC_0013680,244,7,9,211.0,224.0,7.0,31.0,4.4379575996540845,5.350953678474115,3.908465178974247,0.9591890166151892,2.3323415987304275,0.2548259584756496,1,0
ISIC_0013682,191,4,25,149.0,164.0,7.0,36.0,3.636569393200689,7.051968503937008,12.612039601924216,3.519423894415352,2.7826249396512783,0.0718562874251497,1,0
ISIC_0013684,192,12,22,104.0,135.0,17.0,117.0,19.141412734789576,5.001085776330076,1.5265974387866852,0.1026410185591445,3.067154263157875,0.4849458219769992,1,0
ISIC_0013685,194,10,21,128.0,166.0,23.0,124.0,20.001168269417832,5.135476463834673,1.5294515715424484,0.0895997586051102,3.1481269554196305,0.3442115030747212,1,0
ISIC_0013687,156,53,60,145.9,161.0,6.0,35.0,3.3209150326797383,6.010526315789473,5.853191356735156,1.728498501445486,2.640663338012451,0.1818181818181818,1,0
ISIC_0013688,192,13,22,148.0,159.0,5.0,29.0,3.643101321774343,7.05528134254689,12.06912141661934,3.4971192667733213,2.9256242987011207,0.08,0,1
ISIC_0013689,165,64,49,80.0,97.0,9.0,38.0,4.050991532976827,7.544117647058823,24.4886980740913,6.25028325769361,2.332011177471472,2.169117647058824,0,1
ISIC_0013690,218,43,64,113.0,121.0,4.0,53.0,8.973738028303437,5.194122885129119,2.5038567301010284,0.2803433989284229,1.8714872896241013,1.2056990204808549,0,1
ISIC_0013691,197,7,16,95.0,125.0,9.5,126.0,16.1798927686269,6.105722599418041,3.810126002680272,0.273624504160596,3.348977121653256,0.5081594089210567,1,0
ISIC_0013695,234,6,26,134.0,140.0,3.0,17.0,1.0,7.682971014492754,27.902855948951785,27.902855948951785,2.234353690269996,0.0,0,1
ISIC_0013706,191,4,18,142.0,152.0,5.0,25.0,1.7681594703544157,4.976691485917772,1.5280180005820143,1.234234291643715,2.6208935897677383,0.017725258493353,1,0
ISIC_0013707,150,11,23,112.5,142.0,13.0,97.0,13.910463907415284,5.972443799854967,4.749865382532155,0.8320510851316768,2.465107090906919,0.2434381887397315,1,0
ISIC_0013709,178,12,22,143.0,161.0,9.0,56.0,7.496092239347362,5.0627525552650345,1.569999948635322,0.2397716045393921,2.7017437256507804,0.0458203175427584,1,0
ISIC_0013712,228,16,30,142.0,154.0,6.5,25.0,2.0216516949818404,6.819063004846527,7.9827790175675535,7.33079573300132,3.2068281526633187,0.1034482758620689,0,1
ISIC_0013713,211,31,47,128.0,139.0,7.0,23.0,3.995260663507109,7.191335740072202,8.081354802400806,2.025578112209584,2.20003245058833,1.0,0,1
ISIC_0013719,194,29,54,133.0,145.0,6.0,37.0,4.072592817341974,6.950188679245283,11.42860702032972,2.857218374568314,2.4548467411255697,0.1712521440823327,0,1
ISIC_0013721,214,6,13,175.0,193.0,9.0,105.0,15.42652352334424,4.970435477427087,1.5112782099362136,0.1018251832181046,2.369396145411193,0.5714245012953661,0,1
ISIC_0013725,169,12,23,99.0,142.0,30.0,89.0,6.275034960599752,5.091864158319082,1.5372844334327622,0.398597493843107,3.233531494299163,0.0892119947553779,1,0
ISIC_0013731,209,10,39,158.0,168.0,5.0,33.0,3.9642857142857135,7.067464635473341,9.452325222626364,2.4890983789038006,2.197604490661886,1.0,1,0
ISIC_0013737,108,35,33,86.5,105.0,10.25,45.0,6.5042758195194645,6.5212765957446805,4.099518006039848,0.8302100190344208,3.188514507651199,0.4697585464977289,0,1
ISIC_0013740,231,4,17,163.0,175.0,7.0,41.0,4.803492225723243,4.817801922273297,1.4780329939501833,0.339048365729973,2.467747192328099,0.0237072174346959,1,0
ISIC_0013742,250,8,14,229.0,236.0,4.0,21.0,3.973824786324786,7.214912280701754,9.074736684096814,2.278233661651674,2.435504714960001,1.3333333333333333,1,0
ISIC_0013747,202,5,29,131.0,141.0,4.0,101.0,24.75502826035905,5.382467895030709,1.6037642648088626,0.0666026461213297,2.104355508387773,15.467191027601777,0,1
ISIC_0013748,198,6,25,122.0,136.0,8.0,71.0,15.058090509609226,7.477208778840743,12.93247709738021,0.8561117652455523,3.338954233666894,0.4018096499895869,0,1
ISIC_0013749,206,8,29,122.0,132.0,6.0,74.0,14.322732836971458,7.190476190476191,15.588121334575348,1.0412280082541936,3.327700134800445,0.3625551684088269,0,1
ISIC_0013758,240,5,25,190.0,203.0,6.0,99.0,18.345151215456944,5.059836296923511,1.9123505582226603,0.1127256316946916,2.769948000783834,0.276330068629715,0,1
ISIC_0013762,221,25,32,159.0,176.0,9.0,43.0,4.727026806344579,5.208847427023774,1.998279557645508,0.4853117404666225,2.6859698138854107,0.0470589863058239,1,0
ISIC_0013765,182,12,19,147.0,165.0,8.0,139.0,34.136969062419574,5.245894090560245,2.186037635432317,0.0720386191019354,2.5727294234652835,0.8051416806469414,1,0
ISIC_0013772,198,39,38,104.0,133.0,14.0,52.0,6.070908215393947,7.604847207586934,9.313623201977729,2.093764338024521,3.9405147473215134,0.1590983930453108,0,1
ISIC_0013775,136,79,35,115.0,132.0,7.5,48.0,6.566515052363655,5.835988753514527,3.622053026809703,0.71680196017053,3.1504980409346754,0.0368912130102946,1,0
ISIC_0013777,244,5,8,146.0,153.0,5.0,16.0,2.193018021712036,7.524940617577197,28.4265134169074,20.88320679592105,3.421242908739409,0.0244897959183673,1,0
ISIC_0013778,176,11,24,114.0,127.0,7.0,95.0,10.957385339575469,6.703485517918508,6.898419852664887,0.7116994265372116,3.5811831850598708,0.1153902798232694,0,1
ISIC_0013782,185,8,21,92.0,100.0,4.0,26.0,1.3387459688987846,6.113142857142857,4.461566707693811,4.1674370566625925,2.819959577639568,0.0189274447949526,1,0
ISIC_0013783,173,9,22,132.0,147.0,7.0,103.0,15.78093943607014,5.387549170514794,1.8168120523053275,0.1206215847605666,2.3740408249593434,0.139322394771077,1,0
ISIC_0013789,207,27,39,160.0,182.0,11.0,46.0,6.431492367281841,5.680981595092025,3.448718176333116,0.7563789267717987,3.248839430490619,0.2015517863587152,0,1
ISIC_0013792,196,15,27,156.0,173.0,9.0,108.0,4.420616544394968,5.5735660847880295,2.133310410890843,0.5743093074519202,2.4834005976460776,1.29605563555899,0,1
ISIC_0013795,223,59,111,158.0,169.0,6.0,21.0,1.0,5.026595744680851,1.5759192889057894,1.5759192889057894,1.7745791777327469,0.0,0,1
ISIC_0013796,202,61,85,101.0,110.0,4.0,28.0,3.611946532999165,6.911111111111111,26.629900280310096,6.741098887304875,2.6374131096181004,0.1904761904761904,0,1
ISIC_0013797,204,19,46,171.0,184.0,7.0,47.0,3.092145104814669,7.106561974200785,9.106006652257143,3.43198611275104,3.1764915375217555,0.0843488794417328,0,1
ISIC_0013798,205,34,46,116.0,165.0,21.0,81.0,11.209249047117025,5.608294930875576,3.174045099778323,0.4531383761726055,3.442228503987386,1.7788018433179724,0,1
ISIC_0013799,156,33,40,122.0,130.0,4.0,117.0,2.873626522138274,3.8079191238416175,1.3352177976408888,0.7449402456672793,2.4318576131443645,0.1882895645646734,0,1
ISIC_0013800,145,44,28,99.0,133.0,17.0,67.0,5.313629718234981,6.5184713375796175,6.366307717349232,1.7452036784628646,3.584038346426436,0.192675905070183,0,1
ISIC_0013801,190,11,22,126.0,132.0,3.0,31.0,3.874516175847683,5.128263988522238,1.491622481502172,0.4049139936446406,2.0548832511170514,0.0164856204201151,0,1
ISIC_0013802,173,34,43,93.0,114.0,11.0,36.0,3.454043458781362,6.85876993166287,7.867845104597032,4.582162730360843,3.0702379252031715,0.0689655172413793,0,1
ISIC_0013803,185,24,31,130.0,162.3,17.75,129.0,7.185924369747899,4.067796610169491,1.3533775537568205,0.2832019753552623,2.684127943261541,4.494915254237288,0,1
ISIC_0013804,120,50,39,81.9,97.0,7.0,56.0,4.398518597843935,6.716129032258064,15.4067822262539,3.844465537081168,2.11186347716178,0.5148387096774194,0,1
ISIC_0013805,180,28,44,116.0,124.5,5.0,35.0,1.2248461077799022,5.213125845737483,1.6560316833674489,1.554627744355655,2.304983849104412,0.0151802656546489,0,1
ISIC_0013806,210,47,62,81.0,91.0,5.0,28.0,3.96497825415257,7.770475227502528,27.01910093121428,6.766077413115895,2.435450445018956,1.0,0,1
ISIC_0013807,163,57,39,60.0,101.0,25.0,62.0,9.642149722876844,7.378787878787879,10.077362616492811,1.3922104091013645,4.333877658177734,0.2683982683982684,0,1
ISIC_0013808,193,68,74,116.0,122.80000000000018,3.0,46.0,1.0859506118976583,5.246221894581644,1.5150682760304417,1.489903960376284,2.009506150419831,0.2056956040962195,0,1
ISIC_0013815,227,27,41,144.0,167.0,12.0,52.0,8.07183173073326,7.66060606060606,10.27338718722626,1.4236901833501694,3.198316341814726,0.4295639320029564,1,0
ISIC_0013816,220,13,23,94.0,113.0,5.0,86.0,14.909105496776116,5.246835443037975,1.5236418812084225,0.1277464512525332,2.580631397109104,0.5413625569184515,0,1
ISIC_0013817,150,36,21,139.0,157.0,9.0,120.0,7.448629995164263,7.267643142476698,16.123066716204548,2.915815247438893,3.3777296060251576,1.1203116985394312,1,0
ISIC_0013819,210,15,20,174.0,195.0,6.0,81.0,14.960034119736353,7.473254759746147,17.62121886245201,1.1363948013806602,3.362465294902379,0.9684467101645288,0,1
ISIC_0013830,196,38,36,122.0,144.0,12.0,52.0,3.4911749286749285,7.309677419354839,20.826312397754062,5.70386928647148,3.021121142387569,0.2109396914446002,0,1
ISIC_0013831,182,83,78,122.0,132.0,5.0,34.0,3.394603598438086,7.312762973352034,13.859294982136566,4.716544427190554,3.493594187084002,0.0209424083769633,1,0
ISIC_0013832,220,10,17,183.0,200.0,9.0,54.0,4.653121812724246,5.046989720998532,1.5671165858378282,0.3784685570841177,2.4856996976481875,0.0259573624271455,1,0
ISIC_0013835,200,4,11,128.0,137.0,4.0,29.0,3.814040126156837,4.986834230999402,1.9020665280617148,0.5321800616433052,2.090182976573224,0.0492610837438423,0,1
ISIC_0013836,239,13,39,145.0,153.0,5.0,19.0,2.634126302784193,7.272123893805309,7.902730322896277,4.984825043233347,3.8946308537385774,0.0264026402640264,0,1
ISIC_0013837,108,109,73,58.900000000000006,129.0,13.5,92.0,18.73301080108011,5.11,2.688679554546232,0.2552583224984137,3.342033496680514,1.856521739130435,0,1
ISIC_0013839,219,43,60,106.0,128.0,6.0,51.0,5.341236541236541,6.724340175953079,6.190435699459911,1.8074482816351245,3.206212871438648,0.1751270083846185,1,0
ISIC_0013840,171,11,19,135.0,150.0,8.0,123.0,26.092746615623486,5.110243055555555,1.4973821705720467,0.0627595125960118,2.4167911317021766,0.5008917493796525,1,0
ISIC_0013841,148,11,16,118.0,133.0,7.0,114.0,6.835740843429516,6.148846960167715,4.556924067690348,0.7628536700182933,3.4105705527777537,0.1574702316406935,1,0
ISIC_0013843,206,35,54,173.0,183.0,6.0,28.0,3.436111111111111,5.157635467980295,2.528358950895468,0.800589541390268,2.2454518187521573,0.0759493670886076,0,1
ISIC_0013844,224,24,46,126.0,140.0,7.0,43.0,3.715196524497747,7.412171507607193,11.494012475800918,3.4225437986469074,3.0049800243405365,0.0560747663551401,1,0
ISIC_0013845,236,13,22,150.0,157.0,3.0,16.0,3.739887444187752,7.387337057728119,15.346465787229144,3.9365683596534575,2.923910661256036,0.0851063829787234,1,0
ISIC_0013861,177,11,22,134.0,146.0,6.0,130.0,25.080493199871164,5.226518446914774,2.2296137074238027,0.0904869915729715,2.1210488082442813,1.1234820226837774,1,0
ISIC_0013862,204,8,17,129.0,138.0,5.0,103.0,24.53663686346407,5.125795931045193,1.5478954854989166,0.0665997550665851,2.118923058974425,0.8874548234260292,0,1
ISIC_0013864,183,16,20,151.0,177.0,14.0,87.0,16.878819708452554,7.05353252412076,11.76349854913868,0.6287114726695422,3.2611180798958226,0.3933480834485138,1,0
ISIC_0013865,179,16,29,119.0,136.0,9.0,45.0,7.798574852025912,7.307242990654205,11.22363612810415,1.7599616911248108,3.240971822902579,0.0996594017957145,1,0
ISIC_0013874,182,12,32,141.0,153.0,6.0,33.0,1.8431077277200207,7.662567255956956,26.75889919566188,24.04359438250415,3.754804664289711,0.0121334681496461,1,0
ISIC_0013876,117,55,43,129.0,139.0,5.0,29.0,3.9268929516281688,5.034104750304507,1.4829912074281482,0.3912030649871205,1.92935013295325,0.1340782122905028,1,0
ISIC_0013879,235,8,13,113.0,119.0,3.0,16.0,1.0,7.914583333333334,25.18100719089741,25.18100719089741,2.415517929870641,0.0,0,1
ISIC_0013886,229,29,62,198.0,204.0,3.0,20.0,2.967748826910729,4.282367447595561,1.3919857780576304,0.6770956196086095,2.449770184943689,0.0065785867002905,0,1
ISIC_0013888,171,30,40,111.0,130.0,8.0,38.0,6.633094466233137,6.997361477572559,9.884892864824602,1.6116150737140922,3.398070851556524,0.1398678126387836,0,1
ISIC_0013890,184,8,16,108.0,124.0,8.0,120.0,25.310393718680643,5.198946752486834,1.5701923081746,0.0678245005456422,2.487698467293818,0.8072884018362916,1,0
ISIC_0013896,180,22,44,124.0,136.0,5.0,35.0,3.636166010412413,7.05588484335309,11.444014427028826,3.5207776111739424,2.789899043431657,0.0558139534883721,0,1
ISIC_0013910,186,38,47,113.0,133.0,13.0,49.0,5.76688007938008,5.079470198675497,2.412489908891708,0.4772088085993633,2.6025715274631045,1.1146741024747298,1,0
ISIC_0013918,187,8,20,97.0,110.0,5.0,88.0,15.14446748407519,6.492455418381344,7.584536083773917,0.5574323234098213,2.9044328814112594,0.5429190478267826,1,0
ISIC_0013921,217,17,42,136.0,151.0,6.0,31.0,5.326488693467336,6.933621933621934,9.549035432582684,2.232842171174479,3.271851297891067,0.1045434316462353,0,1
ISIC_0013922,177,35,48,103.0,115.0,6.0,41.0,3.878124153074437,7.15527950310559,9.25027628672207,2.479932016453101,2.62233866233203,0.2222222222222222,0,1
ISIC_0013927,169,15,20,114.0,124.0,5.0,31.0,1.2086270848892209,7.052058111380146,9.97831138132342,9.80390486855562,2.84634388253722,0.0398671096345515,1,0
